iter	Logloss
195	0.004190754695
196	0.004162803269
197	0.00414504769
198	0.004130933075
199	0.004116991057
200	0.004106266757
201	0.00408996112
202	0.00407334442
203	0.004060203235
204	0.004042167797
205	0.004026332098
206	0.004008509014
207	0.004001046903
208	0.003986316192
209	0.003973252089
210	0.003955161875
211	0.003930291176
212	0.003910762864
213	0.003897289092
214	0.003891014769
215	0.003876081967
216	0.003859361526
217	0.003850702878
218	0.003836954742
219	0.003823447225
220	0.003807481515
221	0.003794801526
222	0.003776016283
223	0.003767451184
224	0.003757593355
225	0.003750005127
226	0.003729309449
227	0.003712268853
228	0.003698550713
229	0.003676648234
230	0.003653472733
231	0.003644461026
232	0.003644451236
233	0.003644432017
234	0.003636772929
235	0.003620961656
236	0.003599104115
237	0.003578475294
238	0.003556256145
239	0.003535070551
240	0.003516134669
241	0.003487674319
242	0.003469332713
243	0.003462336441
244	0.003451964267
245	0.003440200282
246	0.003421951201
247	0.003414306477
248	0.003400177005
249	0.003374981353
250	0.003366698374
251	0.003355080517
252	0.00333889872
253	0.003325532604
254	0.003308106949
255	0.003283924657
256	0.003276680683
257	0.003260085935
258	0.003242452703
259	0.003218786098
260	0.003196620671
261	0.00318301798
262	0.003160311293
263	0.003150804825
264	0.003141898015
265	0.003130345296
266	0.003119067563
267	0.003107665779
268	0.003088680179
269	0.003078096202
270	0.003056423601
271	0.003039616142
272	0.003023435765
273	0.003005886905
274	0.002998304604
275	0.002974684621
276	0.002957924489
277	0.002953819901
278	0.002945897669
279	0.002932282742
280	0.002926841391
281	0.002900279186
282	0.002891817355
283	0.002886108173
284	0.002880848842
285	0.002866858036
286	0.002848935914
287	0.002840851153
288	0.002840851287
289	0.002824063567
290	0.002814905237
291	0.002797242893
292	0.002797228775
293	0.002782742989
294	0.002765084925
295	0.002765078038
296	0.002755176412
297	0.00274768153
298	0.002747674578
299	0.002741432955
300	0.002727321708
301	0.002718322539
302	0.002710517364
303	0.002696117294
304	0.002688369268
305	0.002677078524
306	0.00266528733
307	0.002655661307
308	0.00265565875
309	0.002645926218
310	0.002628191397
311	0.002621147902
312	0.002613374165
313	0.002613354346
314	0.002598305083
315	0.00258642153
316	0.00258642153
317	0.002577626119
318	0.00256425594
319	0.002554092766
320	0.002547397681
321	0.002547394338
322	0.002535165939
323	0.002523997927
324	0.002523992013
325	0.002517303042
326	0.00248524594
327	0.002471023149
328	0.00247102259
329	0.002462676824
330	0.002455428811
331	0.002446558957
332	0.002446545998
333	0.002446544639
334	0.002438745298
335	0.002425923807
336	0.002425913578
337	0.002420786737
338	0.002420781862
339	0.002420780104
340	0.00241371378
341	0.002413708426
342	0.002413701633
343	0.002413695626
344	0.002406715487
345	0.002406710212
346	0.00240669949
347	0.002406698705
348	0.002406692792
349	0.002406698517
350	0.002396029783
351	0.002389502752
352	0.002375944416
353	0.002366451972
354	0.002358067125
355	0.002345935656
356	0.002337651222
357	0.002333108437
358	0.002333092055
359	0.002333092055
360	0.002333094838
361	0.002325309352
362	0.002299134454
363	0.002291370512
364	0.002291368195
365	0.002291367569
366	0.00229136693
367	0.00228389285
368	0.002277853313
369	0.002274696187
370	0.00227469993
371	0.002274691459
372	0.002256034173
373	0.002242640301
374	0.00224263496
375	0.002237695847
376	0.002237684151
377	0.002237686294
378	0.002237677904
379	0.002237677824
380	0.002234849403
381	0.002234837736
382	0.002226119906
383	0.002226060715
384	0.002226067108
385	0.002226053204
386	0.00222604713
387	0.002226051126
388	0.002226046091
389	0.002226054402
390	0.002226044333
391	0.002226052005
392	0.002226041536
393	0.002226042895
394	0.002226042947
395	0.00222603128
396	0.002226027604
397	0.002226023289
398	0.002226021798
399	0.002226017723
400	0.002226017243
401	0.002226017243
402	0.002226015645
403	0.002226015645
404	0.002226015645
405	0.002226006281
406	0.002226005656
407	0.002226006215
408	0.002225996706
409	0.002225988475
410	0.002225966311
411	0.002225970307
412	0.002225969348
413	0.002225964793
414	0.002225963049
415	0.002225959852
416	0.002225960651
417	0.002225949384
418	0.002225954258
419	0.002225945134
420	0.002225941458
421	0.002225934652
422	0.002225933533
423	0.002225935611
424	0.002225932494
425	0.002225924983
426	0.002225921307
427	0.002225914674
428	0.002225907402
429	0.002225907322
430	0.002225910518
431	0.002225901568
432	0.002225903459
433	0.002225895002
434	0.002225889074
435	0.002225882042
436	0.002225871414
437	0.002225871254
438	0.002225870361
439	0.002225869815
440	0.002225874197
441	0.002225858774
442	0.002225854618
443	0.00222585318
444	0.002225851648
445	0.002225850129
446	0.002225850129
447	0.002225843882
448	0.002225840366
449	0.002225841245
450	0.002225842444
451	0.002225842444
452	0.002225830777
453	0.002225828126
454	0.002225828699
455	0.002225828699
456	0.002225821107
457	0.002225820308
458	0.002225823171
459	0.002225811184
460	0.002225817497
461	0.002225817497
462	0.002225809398
463	0.002225808613
464	0.002225809412
465	0.002225815232
466	0.002225807175
467	0.002225799503
468	0.002225799526
469	0.00222579537
470	0.002225787858
471	0.002225789776
472	0.002225780107
473	0.002225776685
474	0.002225770931
475	0.002225768534
476	0.002225760382
477	0.002225763325
478	0.002225751245
479	0.002225747409
480	0.002225734797
481	0.00222574063
482	0.002225735116
483	0.002225730468
484	0.002225729189
485	0.002225726938
486	0.002225732372
487	0.0022257188
488	0.002225714725
489	0.002225713832
490	0.002225712647
491	0.002225710969
492	0.002225701765
493	0.002225694253
494	0.002225697596
495	0.002225697596
496	0.002225696637
497	0.002225691043
498	0.002225688152
499	0.002225689591
500	0.002225677844
501	0.002225678563
502	0.002225678723
503	0.002225675446
504	0.002225677844
505	0.002225673049
506	0.002225667215
507	0.002225662167
508	0.002225663206
509	0.002225656827
510	0.002225657866
511	0.0022256633
512	0.002225652817
513	0.002225656893
514	0.002225644134
515	0.002225628458
516	0.002225631269
517	0.002225627353
518	0.002225624476
519	0.002225616231
520	0.002225614633
521	0.002225601222
522	0.002225608174
523	0.002225604338
524	0.002225585399
525	0.002225588915
526	0.002225573492
527	0.002225569416
528	0.002225568391
529	0.002225554459
530	0.002225549265
531	0.002225549345
532	0.0022255531
533	0.002225543577
534	0.002225557721
535	0.002225539102
536	0.002225536065
537	0.002225533428
538	0.002225535666
539	0.002225534787
540	0.002225533188
541	0.002225529912
542	0.002225530951
543	0.002225520149
544	0.002225520149
545	0.002225518071
546	0.002225518884
547	0.002225518884
548	0.00222551329
549	0.00222551305
550	0.0022255096
551	0.002225504007
552	0.002225505699
553	0.00222549499
554	0.002225494351
555	0.002225477809
556	0.002225468046
557	0.002225472761
558	0.002225467101
559	0.002225469498
560	0.002225463411
561	0.002225462852
562	0.00222546461
563	0.002225456299
564	0.002225462692
565	0.002225447189
566	0.002225452303
567	0.002225448228
568	0.00222544222
569	0.002225443739
570	0.002225441981
571	0.00222543877
572	0.002225439583
573	0.002225429115
574	0.002225418473
575	0.002225423187
576	0.002225426144
577	0.002225416968
578	0.002225423761
579	0.002225409536
580	0.002225410561
581	0.002225412399
582	0.002225405926
583	0.002225410561
584	0.002225404088
585	0.002225402716
586	0.002225405673
587	0.002225398321
588	0.002225393606
589	0.002225379861
590	0.002225375502
591	0.002225376142
592	0.002225372306
593	0.002225374703
594	0.002225380283
595	0.002225372132
596	0.002225371173
597	0.002225372372
598	0.002225361743
599	0.002225366938
600	0.002225358547
601	0.002225354791
602	0.002225355111
603	0.002225347919
604	0.002225355764
605	0.002225357522
606	0.002225353127
607	0.002225353686
608	0.002225357202
609	0.002225341619
610	0.002225342644
611	0.002225331776
612	0.002225327128
613	0.002225331856
614	0.002225324504
615	0.0022253161
616	0.002225314581
617	0.002225314901
618	0.002225299957
619	0.002225290833
620	0.002225292192
621	0.002225291393
622	0.002225286998
623	0.002225283735
624	0.00222527031
625	0.002225263118
626	0.002225258882
627	0.002225250172
628	0.002225260467
629	0.002225253115
630	0.002225245523
631	0.002225246975
632	0.002225246975
633	0.002225233856
634	0.002225231073
635	0.002225238505
636	0.002225226664
637	0.002225218513
638	0.002225214437
639	0.002225224187
640	0.002225217234
641	0.002225218433
642	0.002225216901
643	0.002225215542
644	0.002225219871
645	0.002225214038
646	0.002225213478
647	0.002225207165
648	0.002225201651
649	0.002225202211
650	0.002225197656
651	0.002225199094
652	0.002225194112
653	0.002225200904
654	0.002225192194
655	0.002225198281
656	0.002225195324
657	0.00222518997
658	0.002225187319
659	0.002225184842
660	0.002225174214
661	0.002225183577
662	0.002225186374
663	0.002225176145
664	0.002225165823
665	0.002225162466
666	0.002225158391
667	0.002225162453
668	0.0022251555
669	0.002225151105
670	0.002225148068
671	0.0022251435
672	0.002225131766
673	0.002225127385
674	0.00222512267
675	0.002225120912
676	0.002225108526
677	0.002225107806
678	0.002225103811
679	0.002225097258
680	0.002225102532
681	0.002225093648
682	0.002225093582
683	0.002225081102
684	0.002225084938
685	0.00222508057
686	0.002225078173
687	0.002225061217
688	0.002225056822
689	0.002225061777
690	0.002225056555
691	0.002225058553
692	0.002225054637
693	0.002225050176
694	0.002225060325
695	0.002225049682
696	0.00222505184
697	0.002225044422
698	0.002225042264
699	0.002225043929
700	0.002225036577
701	0.002225023857
702	0.00222502082
703	0.002225015626
704	0.002225008514
705	0.002225008514
706	0.002225004171
707	0.002224994515
708	0.002224988188
709	0.002224985232
710	0.00222499036
711	0.002224989401
712	0.002224979252
713	0.002224980197
714	0.002224978279
715	0.002224970847
716	0.002224975628
717	0.002224967397
718	0.002224969023
719	0.002224957009
720	0.002224953107
721	0.002224952002
722	0.002224952707
723	0.002224938519
724	0.002224929889
725	0.00222492821
726	0.002224928596
727	0.002224928596
728	0.002224928117
729	0.002224924281
730	0.002224908458
731	0.002224912853
732	0.002224907499
733	0.002224909497
734	0.002224901652
735	0.002224896072
736	0.002224889505
737	0.002224883685
738	0.002224881368
739	0.002224862335
740	0.002224860031
741	0.002224865306
742	0.002224857474
743	0.002224856342
744	0.002224856342
745	0.002224848111
746	0.002224849469
747	0.002224832847
748	0.002224819168
749	0.002224823737
750	0.002224823737
751	0.002224826534
752	0.002224826534
753	0.002224814867
754	0.002224811511
755	0.002224811511
756	0.00222481255
757	0.00222481255
758	0.002224804638
759	0.002224814933
760	0.002224798138
761	0.002224798138
762	0.002224793343
763	0.002224782635
764	0.002224782635
765	0.002224782635
766	0.002224788708
767	0.002224779278
768	0.002224781835
769	0.002224775442
770	0.002224762177
771	0.002224760259
772	0.002224764974
773	0.002224756489
774	0.002224751629
775	0.002224747953
776	0.002224749044
777	0.002224744822
778	0.002224744822
779	0.002224744103
780	0.002224738575
781	0.002224738575
782	0.002224738016
783	0.002224729691
784	0.002224729851
785	0.002224729851
786	0.002224711405
787	0.002224711405
788	0.002224714042
789	0.002224707729
790	0.002224697101
791	0.002224688644
792	0.002224696715
793	0.00222469216
794	0.002224689842
795	0.002224689842
796	0.002224684009
797	0.002224689842
798	0.002224680093
799	0.0022246741
800	0.002224675458
801	0.002224675458
802	0.002224667373
803	0.002224658343
804	0.002224658343
805	0.002224657784
806	0.002224663617
807	0.002224660581
808	0.002224655306
809	0.002224655306
810	0.002224653868
811	0.002224648514
812	0.002224643066
813	0.002224641308
814	0.002224636353
815	0.002224632038
816	0.002224633876
817	0.002224635075
818	0.002224634995
819	0.002224628362
820	0.002224625006
821	0.00222463012
822	0.002224620996
823	0.002224591244
824	0.00222457702
825	0.002224578379
826	0.002224576794
827	0.002224572385
828	0.002224568949
829	0.002224564766
830	0.00222456085
831	0.002224550701
832	0.002224548717
833	0.002224547585
834	0.002224541685
835	0.002224530164
836	0.002224528965
837	0.002224530803
838	0.002224519296
839	0.002224519907
840	0.002224510957
841	0.002224509279
842	0.002224507521
843	0.002224507521
844	0.002224497372
845	0.002224500902
846	0.002224500902
847	0.002224491552
848	0.002224486118
849	0.002224486118
850	0.002224488356
851	0.002224479086
852	0.002224477807
853	0.002224478926
854	0.002224478926
855	0.002224473492
856	0.00222447204
857	0.002224467578
858	0.002224460946
859	0.002224464222
860	0.002224464222
861	0.00222445037
862	0.002224448691
863	0.002224446694
864	0.002224447479
865	0.002224447479
866	0.002224424238
867	0.002224424238
868	0.002224424238
869	0.002224424238
870	0.002224424878
871	0.002224424384
872	0.002224412477
873	0.002224413051
874	0.002224414089
875	0.002224405858
876	0.002224399248
877	0.002224391816
878	0.002224382706
879	0.002224389805
880	0.002224375754
881	0.002224365751
882	0.002224364792
883	0.002224358959
884	0.00222435784
885	0.002224355588
886	0.002224354164
887	0.002224353271
888	0.002224353844
889	0.002224345613
890	0.002224323135
891	0.00222430995
892	0.002224312014
893	0.002224298015
894	0.002224287241
895	0.002224295072
896	0.002224293714
897	0.002224294339
898	0.002224278437
899	0.002224289464
900	0.002224281407
901	0.002224279409
902	0.002224269966
903	0.002224269966
904	0.002224273402
905	0.002224270605
906	0.002224267409
907	0.002224254237
908	0.002224250321
909	0.0022242443
910	0.002224236069
911	0.002224231994
912	0.002224237827
913	0.002224234631
914	0.002224225281
915	0.002224228557
916	0.002224219114
917	0.002224209205
918	0.00222421368
919	0.002224197697
920	0.002224196419
921	0.002224190345
922	0.002224199056
923	0.002224188733
924	0.002224187601
925	0.002224185843
926	0.002224176093
927	0.002224175294
928	0.002224170739
929	0.002224165319
930	0.002224157567
931	0.002224149163
932	0.002224146526
933	0.002224137975
934	0.002224144927
935	0.002224134379
936	0.002224137016
937	0.002224132941
938	0.002224127107
939	0.00222410388
940	0.00222409485
941	0.002224097633
942	0.002224092199
943	0.002224084767
944	0.002224086685
945	0.002224095635
946	0.002224081571
947	0.00222408237
948	0.002224081731
949	0.002224081331
950	0.002224086525
951	0.002224084861
952	0.002224074233
953	0.00222407655
954	0.002224068879
955	0.002224064963
956	0.002224065654
957	0.002224062857
958	0.002224053827
959	0.002224053827
960	0.00222405119
961	0.00222405167
962	0.00222405135
963	0.002224053987
964	0.002224047514
965	0.002224046156
966	0.002224038085
967	0.00222403361
968	0.002224032317
969	0.002224028401
970	0.00222402009
971	0.002224017533
972	0.002224023992
973	0.00222401688
974	0.002224004907
975	0.002224002989
976	0.002223998101
977	0.00222399866
978	0.002223990989
979	0.002223983303
980	0.002223987219
981	0.002223974992
982	0.002223963165
983	0.002223960848
984	0.0022239682
985	0.002223969878
986	0.002223963033
987	0.002223958798
988	0.002223952711
989	0.002223940084
990	0.002223946877
991	0.002223947676
992	0.002223942721
993	0.002223945119
994	0.002223940564
995	0.002223930815
996	0.002223939685
997	0.002223935981
998	0.002223923195
999	0.002223929828
